job_name,company_name,salary,city,district,experience,education,skill_tags,description,source,crawl_time,min_salary,max_salary
前端开发工程师,华为信息技术有限公司,43-31K,杭州,海淀区,3-5 年,高中,"财务报表,风险管理,投资分析",负责系统架构工作，要求硕士及以上学历,generated,2026-03-30 19:41:46,39749,68403
算法工程师,VIVO科技有限公司,20-20K,北京,浦东新区,1-3 年,大专,"FPGA,电路设计,嵌入式",负责产品设计工作，要求博士及以上学历,generated,2026-03-30 19:41:46,47148,34869
算法工程师,阿里网络技术有限公司,23-20K,南京,,经验不限,本科,"金融分析,财务报表",负责软件开发工作，要求硕士及以上学历,generated,2026-03-30 19:41:46,14919,28161
软件工程师,小米网络技术有限公司,30-15K,南京,海淀区,3-5 年,硕士,"NLP,PyTorch",负责软件开发工作，要求本科及以上学历,generated,2026-03-30 19:41:46,13507,29343
UI 设计师,OPPO系统有限公司,29-80K,北京,海淀区,应届生,高中,"市场营销,品牌推广,营销策划",负责软件开发工作，要求高中及以上学历,generated,2026-03-30 19:41:46,42725,75866
全栈工程师,腾讯系统有限公司,38-28K,西安,朝阳区,5-10 年,高中,"硬件开发,单片机,PCB,FPGA,嵌入式",负责产品设计工作，要求本科及以上学历,generated,2026-03-30 19:41:46,22312,72382
后端开发工程师,字节数据服务有限公司,25-74K,南京,天河区,1-3 年,博士,"沟通协调,数据分析",负责产品设计工作，要求本科及以上学历,generated,2026-03-30 19:41:46,26219,18834
Python 开发工程师,字节科技有限公司,22-55K,苏州,,应届生,高中,"数据分析,商业分析,项目管理",负责产品设计工作，要求博士及以上学历,generated,2026-03-30 19:41:46,46237,79049
全栈工程师,OPPO智能科技有限公司,12-76K,西安,天河区,经验不限,博士,"风险管理,量化分析,投资分析,财务报表",负责数据分析工作，要求硕士及以上学历,generated,2026-03-30 19:41:46,42157,34111
数据库管理员,京东信息技术有限公司,43-41K,上海,朝阳区,应届生,博士,"商业分析,项目管理",负责系统架构工作，要求博士及以上学历,generated,2026-03-30 19:41:46,13905,32736
Java 开发工程师,京东科技有限公司,25-27K,深圳,海淀区,1-3 年,本科,"Photoshop,Sketch,UX 设计",负责系统架构工作，要求本科及以上学历,generated,2026-03-30 19:41:46,39965,24001
Java 开发工程师,腾讯智能科技有限公司,9-64K,深圳,,应届生,硕士,"软件开发,敏捷开发,Git,Spring,软件工程",负责数据分析工作，要求硕士及以上学历,generated,2026-03-30 19:41:46,44082,37428
Java 开发工程师,腾讯系统有限公司,43-79K,深圳,南山区,应届生,高中,"C++,算法",负责数据分析工作，要求博士及以上学历,generated,2026-03-30 19:41:46,12037,34803
前端开发工程师,字节数据服务有限公司,36-17K,西安,浦东新区,应届生,博士,"风险管理,量化分析,财务报表,投资分析",负责系统架构工作，要求博士及以上学历,generated,2026-03-30 19:41:46,43022,37305
UI 设计师,百度智能科技有限公司,21-46K,上海,浦东新区,5-10 年,大专,"UI 设计,Photoshop",负责数据分析工作，要求大专及以上学历,generated,2026-03-30 19:41:46,27979,34666
UI 设计师,腾讯智能科技有限公司,13-62K,广州,朝阳区,5-10 年,高中,"营销策划,市场调研",负责软件开发工作，要求高中及以上学历,generated,2026-03-30 19:41:46,8526,40010
UI 设计师,VIVO信息技术有限公司,10-72K,北京,,3-5 年,高中,"Vue,敏捷开发,Spring,软件开发",负责软件开发工作，要求硕士及以上学历,generated,2026-03-30 19:41:46,31800,45844
产品经理,字节系统有限公司,18-52K,杭州,海淀区,5-10 年,大专,"NLP,CV,深度学习,TensorFlow",负责数据分析工作，要求大专及以上学历,generated,2026-03-30 19:41:46,11289,29106
测试工程师,百度信息技术有限公司,11-44K,广州,南山区,5-10 年,大专,"深度学习,NLP",负责系统架构工作，要求硕士及以上学历,generated,2026-03-30 19:41:46,14903,76761
算法工程师,网易信息技术有限公司,36-31K,广州,朝阳区,经验不限,硕士,"软件工程,Vue",负责软件开发工作，要求本科及以上学历,generated,2026-03-30 19:41:46,34131,26779
软件工程师,OPPO科技有限公司,25-41K,广州,浦东新区,5-10 年,硕士,"数据分析,团队协作,沟通协调,商业分析,项目管理",负责软件开发工作，要求硕士及以上学历,generated,2026-03-30 19:41:46,40275,15318
运维工程师,OPPO科技有限公司,38-38K,武汉,南山区,3-5 年,本科,"量化分析,风险管理,财务报表,投资分析",负责系统架构工作，要求本科及以上学历,generated,2026-03-30 19:41:46,25740,48913
网络工程师,VIVO网络技术有限公司,22-33K,北京,天河区,5-10 年,硕士,"Sketch,UI 设计",负责系统架构工作，要求本科及以上学历,generated,2026-03-30 19:41:46,8128,79048
产品经理,美团科技有限公司,32-69K,上海,海淀区,5-10 年,博士,"数据结构,Java,Linux,C++,Python",负责软件开发工作，要求硕士及以上学历,generated,2026-03-30 19:41:46,12250,68184
Python 开发工程师,阿里科技有限公司,11-42K,苏州,浦东新区,5-10 年,大专,"C++,Linux,Java,数据库",负责系统架构工作，要求博士及以上学历,generated,2026-03-30 19:41:46,13332,20927
数据库管理员,百度科技有限公司,47-26K,西安,朝阳区,经验不限,本科,"FPGA,PCB,嵌入式",负责产品设计工作，要求大专及以上学历,generated,2026-03-30 19:41:46,12973,44847
测试工程师,小米信息技术有限公司,27-74K,上海,天河区,3-5 年,本科,"财务报表,金融分析,量化分析,风险管理,投资分析",负责产品设计工作，要求本科及以上学历,generated,2026-03-30 19:41:46,22515,79282
数据库管理员,字节系统有限公司,12-29K,南京,天河区,应届生,本科,"PyTorch,NLP,机器学习",负责系统架构工作，要求博士及以上学历,generated,2026-03-30 19:41:46,22709,67941
数据库管理员,OPPO信息技术有限公司,17-57K,北京,朝阳区,1-3 年,本科,"风险管理,金融分析,财务报表,投资分析",负责软件开发工作，要求硕士及以上学历,generated,2026-03-30 19:41:46,32521,18834
算法工程师,华为系统有限公司,29-35K,上海,南山区,3-5 年,博士,"市场调研,市场营销,新媒体运营",负责数据分析工作，要求高中及以上学历,generated,2026-03-30 19:41:46,17776,73738
算法工程师,OPPO智能科技有限公司,36-36K,南京,朝阳区,1-3 年,本科,"NLP,深度学习",负责产品设计工作，要求本科及以上学历,generated,2026-03-30 19:41:46,43545,41204
运维工程师,百度数据服务有限公司,11-37K,广州,浦东新区,3-5 年,高中,"C++,算法,Java,数据结构,数据库",负责软件开发工作，要求硕士及以上学历,generated,2026-03-30 19:41:46,36478,17464
网络工程师,小米信息技术有限公司,24-70K,成都,,应届生,硕士,"营销策划,市场调研,品牌推广",负责软件开发工作，要求大专及以上学历,generated,2026-03-30 19:41:46,27436,76255
Java 开发工程师,腾讯网络技术有限公司,15-63K,武汉,天河区,应届生,高中,"营销策划,市场营销,品牌推广,新媒体运营,市场调研",负责系统架构工作，要求博士及以上学历,generated,2026-03-30 19:41:46,23188,74499
后端开发工程师,京东智能科技有限公司,15-30K,杭州,,经验不限,大专,"量化分析,投资分析,风险管理,财务报表,金融分析",负责软件开发工作，要求大专及以上学历,generated,2026-03-30 19:41:46,43670,59991
全栈工程师,京东信息技术有限公司,24-68K,西安,朝阳区,应届生,大专,"市场营销,营销策划,市场调研,新媒体运营",负责产品设计工作，要求大专及以上学历,generated,2026-03-30 19:41:46,36141,59053
后端开发工程师,小米科技有限公司,18-41K,成都,,经验不限,高中,"电路设计,单片机,FPGA,嵌入式,PCB",负责产品设计工作，要求高中及以上学历,generated,2026-03-30 19:41:46,34911,45893
系统架构师,腾讯信息技术有限公司,24-48K,杭州,海淀区,3-5 年,硕士,"硬件开发,嵌入式",负责软件开发工作，要求高中及以上学历,generated,2026-03-30 19:41:46,42068,47876
算法工程师,京东信息技术有限公司,17-26K,苏州,南山区,经验不限,大专,"市场调研,品牌推广,新媒体运营,市场营销",负责系统架构工作，要求硕士及以上学历,generated,2026-03-30 19:41:46,13816,53697
软件工程师,华为系统有限公司,42-77K,上海,浦东新区,5-10 年,博士,"Spring,Vue,软件开发,敏捷开发",负责系统架构工作，要求大专及以上学历,generated,2026-03-30 19:41:46,49318,78528
后端开发工程师,VIVO系统有限公司,28-27K,上海,天河区,5-10 年,博士,"UI 设计,Figma,平面设计",负责产品设计工作，要求博士及以上学历,generated,2026-03-30 19:41:46,41494,55100
网络工程师,小米数据服务有限公司,11-42K,广州,朝阳区,1-3 年,大专,"Java,Python,C++,数据结构,算法",负责系统架构工作，要求博士及以上学历,generated,2026-03-30 19:41:46,38646,37600
数据分析师,网易网络技术有限公司,8-45K,北京,天河区,1-3 年,大专,"财务报表,量化分析,风险管理,金融分析",负责数据分析工作，要求本科及以上学历,generated,2026-03-30 19:41:46,9751,53685
全栈工程师,VIVO数据服务有限公司,22-55K,上海,南山区,应届生,大专,"硬件开发,FPGA,PCB,单片机",负责软件开发工作，要求本科及以上学历,generated,2026-03-30 19:41:46,48746,70461
全栈工程师,字节信息技术有限公司,27-41K,成都,天河区,3-5 年,硕士,"硬件开发,FPGA,嵌入式,单片机",负责数据分析工作，要求高中及以上学历,generated,2026-03-30 19:41:46,16966,59669
数据分析师,腾讯系统有限公司,38-39K,西安,天河区,3-5 年,博士,"嵌入式,FPGA,单片机,PCB,硬件开发",负责系统架构工作，要求高中及以上学历,generated,2026-03-30 19:41:46,23794,78969
后端开发工程师,百度信息技术有限公司,41-28K,北京,浦东新区,应届生,大专,"TensorFlow,深度学习,NLP",负责产品设计工作，要求博士及以上学历,generated,2026-03-30 19:41:46,13233,48467
软件工程师,腾讯信息技术有限公司,43-59K,北京,天河区,5-10 年,大专,"Sketch,Photoshop,Figma,UI 设计,平面设计",负责软件开发工作，要求大专及以上学历,generated,2026-03-30 19:41:46,42811,47846
Java 开发工程师,OPPO科技有限公司,22-73K,北京,天河区,5-10 年,高中,"单片机,硬件开发,PCB,FPGA",负责数据分析工作，要求高中及以上学历,generated,2026-03-30 19:41:46,30107,55829
Python 开发工程师,VIVO信息技术有限公司,47-46K,杭州,海淀区,3-5 年,高中,"投资分析,量化分析,风险管理,金融分析",负责软件开发工作，要求硕士及以上学历,generated,2026-03-30 19:41:46,37360,47497
系统架构师,小米数据服务有限公司,13-67K,南京,浦东新区,1-3 年,高中,"C++,数据库",负责系统架构工作，要求本科及以上学历,generated,2026-03-30 19:41:46,28208,58704
系统架构师,百度网络技术有限公司,37-51K,西安,天河区,3-5 年,高中,"Linux,Python,算法,数据库,C++",负责软件开发工作，要求博士及以上学历,generated,2026-03-30 19:41:46,35852,60434
Python 开发工程师,阿里信息技术有限公司,22-74K,西安,朝阳区,应届生,高中,"Photoshop,Sketch,UI 设计,UX 设计",负责软件开发工作，要求大专及以上学历,generated,2026-03-30 19:41:46,47171,70243
运维工程师,腾讯数据服务有限公司,10-71K,深圳,,应届生,高中,"软件工程,Git,Vue,Spring",负责软件开发工作，要求硕士及以上学历,generated,2026-03-30 19:41:46,29984,32671
数据库管理员,网易数据服务有限公司,9-25K,武汉,天河区,经验不限,本科,"C++,算法,Linux,数据库,Java",负责产品设计工作，要求本科及以上学历,generated,2026-03-30 19:41:46,26951,71492
后端开发工程师,网易数据服务有限公司,8-33K,武汉,浦东新区,5-10 年,本科,"算法,数据结构,Java,Python,C++",负责产品设计工作，要求硕士及以上学历,generated,2026-03-30 19:41:46,18417,24574
测试工程师,网易网络技术有限公司,46-59K,南京,浦东新区,3-5 年,本科,"财务报表,风险管理,量化分析,金融分析,投资分析",负责软件开发工作，要求博士及以上学历,generated,2026-03-30 19:41:46,17898,77709
Java 开发工程师,字节数据服务有限公司,44-49K,上海,浦东新区,应届生,硕士,"UX 设计,Sketch,平面设计,UI 设计,Figma",负责数据分析工作，要求本科及以上学历,generated,2026-03-30 19:41:46,34566,77963
运维工程师,华为智能科技有限公司,34-61K,武汉,朝阳区,应届生,本科,"投资分析,风险管理,财务报表",负责系统架构工作，要求硕士及以上学历,generated,2026-03-30 19:41:46,8201,22219
UI 设计师,小米系统有限公司,27-33K,上海,南山区,5-10 年,大专,"软件工程,Spring,Git,软件开发",负责数据分析工作，要求高中及以上学历,generated,2026-03-30 19:41:46,31424,30318
系统架构师,阿里智能科技有限公司,14-66K,广州,天河区,应届生,大专,"UX 设计,Figma,Photoshop,UI 设计,平面设计",负责软件开发工作，要求大专及以上学历,generated,2026-03-30 19:41:46,12884,21333
全栈工程师,网易科技有限公司,41-77K,苏州,朝阳区,3-5 年,高中,"Photoshop,Sketch",负责软件开发工作，要求硕士及以上学历,generated,2026-03-30 19:41:46,22825,79682
